future_soh_true,future_soh_pred,future_soh_std,ci_low,ci_high,prediction_error,abs_error_percent,current_soh_true,current_soh_pred,current_error,eol_true,eol_pred_prob,eol_pred_binary
1.0,0.99654055,0.0037033705,0.98928195,1.0037992,0.0034594536,0.34594536,1.0,0.9997522,0.0002477765,0.0,6.2820186e-13,0
1.0,0.9950058,0.0073001743,0.98069745,1.0093142,0.0049942136,0.49942136,1.0,0.9997527,0.00024729967,0.0,6.447192e-13,0
1.0,0.9972311,0.0036054659,0.9901644,1.0042979,0.0027688742,0.27688742,1.0,0.9997714,0.00022858381,0.0,5.4607236e-13,0
1.0,0.99806535,0.0018889671,0.99436295,1.0017678,0.0019346476,0.19346476,1.0,0.9997539,0.00024610758,0.0,4.919784e-13,0
0.99998367,0.9974884,0.0021219086,0.99332947,1.0016474,0.0024952888,0.24952888,1.0,0.9997061,0.0002939105,0.0,6.3698314e-13,0
1.0,0.9968848,0.003466092,0.99009126,1.0036783,0.0031151772,0.31151772,1.0,0.9997073,0.0002927184,0.0,8.335126e-13,0
0.9999764,0.9977301,0.0026841974,0.9924691,1.0029911,0.0022463202,0.22463202,1.0,0.99976283,0.00023716688,0.0,5.147204e-13,0
0.99990517,0.9979361,0.0026967125,0.99265057,1.0032216,0.0019690394,0.19690394,1.0,0.99976915,0.00023084879,0.0,4.731779e-13,0
0.99990386,0.99738103,0.0023780712,0.99272,1.002042,0.0025228262,0.25228262,1.0,0.9997582,0.00024181604,0.0,5.480884e-13,0
0.9998092,0.9968562,0.0029401984,0.9910934,1.002619,0.002952993,0.2952993,1.0,0.999742,0.0002580285,0.0,5.603961e-13,0
0.99973625,0.99707144,0.004743973,0.98777324,1.0063696,0.0026648045,0.26648045,1.0,0.9997135,0.00028651953,0.0,6.831903e-13,0
0.9996661,0.9950942,0.006253069,0.98283815,1.0073502,0.0045719147,0.45719147,1.0,0.9996995,0.00030052662,0.0,7.5958223e-13,0
0.9996741,0.9959571,0.005405719,0.9853619,1.0065523,0.0037170053,0.37170053,1.0,0.9997197,0.00028032064,0.0,6.568222e-13,0
0.99962705,0.99517363,0.0043072235,0.98673147,1.0036157,0.0044534206,0.44534206,1.0,0.9997003,0.00029969215,0.0,6.5148456e-13,0
0.9996224,0.99416256,0.0070396923,0.98036474,1.0079603,0.005459845,0.5459845,1.0,0.99966276,0.00033724308,0.0,8.387067e-13,0
0.9996353,0.995214,0.004055721,0.98726475,1.0031632,0.0044212937,0.44212937,1.0,0.9996362,0.00036382675,0.0,9.373257e-13,0
0.99954665,0.99504507,0.0039738733,0.9872563,1.0028338,0.004501581,0.45015812,1.0,0.99963987,0.00036013126,0.0,9.196979e-13,0
0.99953467,0.99391115,0.007238551,0.9797236,1.0080987,0.0056235194,0.56235194,1.0,0.99959236,0.00040763617,0.0,1.0473712e-12,0
0.99948686,0.99129355,0.0069574583,0.97765696,1.0049301,0.008193314,0.8193314,1.0,0.9995552,0.00044482946,0.0,1.3397716e-12,0
0.99949974,0.9906942,0.006987719,0.97699827,1.0043901,0.008805513,0.88055134,1.0,0.9995449,0.00045508146,0.0,1.3368208e-12,0
0.9995336,0.9868251,0.014442687,0.95851743,1.0151328,0.012708485,1.2708485,1.0,0.99951017,0.00048983097,0.0,1.4324607e-12,0
0.9995754,0.9893594,0.0106005585,0.9685823,1.0101365,0.010215998,1.0215998,1.0,0.99948007,0.0005199313,0.0,1.7356858e-12,0
0.9995769,0.98951256,0.007924453,0.9739806,1.0050445,0.0100643635,1.0064363,1.0,0.99949145,0.00050854683,0.0,1.5967487e-12,0
0.9996253,0.9923007,0.0060690474,0.98040533,1.004196,0.007324636,0.7324636,1.0,0.9995497,0.0004503131,0.0,1.3959935e-12,0
0.99955463,0.9947969,0.0043688747,0.9862339,1.0033599,0.004757762,0.4757762,1.0,0.9995826,0.00041741133,0.0,1.1352507e-12,0
0.99952257,0.99410975,0.004987291,0.98433465,1.0038848,0.005412817,0.5412817,1.0,0.99957746,0.00042253733,0.0,1.1175587e-12,0
0.99954,0.98652685,0.012876398,0.9612891,1.0117646,0.0130131245,1.3013124,1.0,0.9995515,0.00044852495,0.0,1.2489974e-12,0
0.9994648,0.992393,0.0067774514,0.9791092,1.0056769,0.007071793,0.7071793,1.0,0.99959975,0.0004002452,0.0,1.0243194e-12,0
0.999483,0.99614125,0.0029297895,0.9903989,1.0018836,0.0033417344,0.33417344,1.0,0.9996376,0.00036239624,0.0,9.115596e-13,0
0.9994659,0.9946513,0.006117816,0.9826604,1.0066422,0.004814565,0.48145652,1.0,0.9996729,0.0003271103,0.0,8.2975337e-13,0
0.9995219,0.99694186,0.002907502,0.9912432,1.0026406,0.0025800467,0.25800467,1.0,0.9996972,0.0003027916,0.0,6.821564e-13,0
0.9995567,0.9960801,0.0035324232,0.98915654,1.0030036,0.0034766197,0.34766197,1.0,0.99970573,0.00029426813,0.0,6.384927e-13,0
0.999417,0.99416703,0.01812861,0.958635,1.0296991,0.005249977,0.5249977,1.0,0.9997174,0.00028258562,0.0,5.7101307e-13,0
0.99943763,0.99473745,0.005386441,0.98418003,1.0052949,0.004700184,0.4700184,1.0,0.999723,0.00027698278,0.0,5.494292e-13,0
0.9993437,0.9950116,0.005707193,0.9838255,1.0061977,0.0043320656,0.43320656,1.0,0.99972636,0.00027364492,0.0,5.5564066e-13,0
0.99931204,0.99710083,0.0033529336,0.99052906,1.0036726,0.002211213,0.22112131,1.0,0.99973756,0.00026243925,0.0,5.054478e-13,0
0.99929863,0.9967511,0.0028906786,0.9910854,1.0024168,0.0025475025,0.25475025,1.0,0.9997377,0.00026232004,0.0,4.5297075e-13,0
0.9992972,0.9949606,0.0050996873,0.9849652,1.004956,0.0043365955,0.43365955,1.0,0.99972624,0.00027376413,0.0,4.7823177e-13,0
0.9992251,0.9952966,0.004767966,0.98595136,1.0046418,0.0039284825,0.39284825,1.0,0.9997465,0.00025349855,0.0,4.853664e-13,0
0.9992372,0.99476385,0.005535498,0.98391426,1.0056134,0.0044733286,0.44733286,1.0,0.999752,0.00024801493,0.0,4.052674e-13,0
0.9991604,0.99723244,0.0020214545,0.9932704,1.0011945,0.0019279718,0.19279718,1.0,0.99970156,0.00029844046,0.0,5.270804e-13,0
0.9990496,0.9943935,0.01087415,0.9730802,1.0157069,0.0046560764,0.46560764,1.0,0.9997069,0.00029307604,0.0,5.370683e-13,0
0.9990151,0.99575126,0.0038480165,0.9882091,1.0032934,0.0032638311,0.3263831,1.0,0.99968874,0.00031125546,0.0,4.9139696e-13,0
0.9989487,0.9903717,0.006577899,0.97747904,1.0032644,0.008576989,0.8576989,1.0,0.9996754,0.0003246069,0.0,5.928114e-13,0
0.99887323,0.9926182,0.008094629,0.97675276,1.0084836,0.0062550306,0.62550306,1.0,0.9996823,0.00031769276,0.0,5.846368e-13,0
0.99885815,0.98808706,0.010975767,0.96657455,1.0095996,0.010771096,1.0771096,1.0,0.99965227,0.0003477335,0.0,7.3988374e-13,0
0.99878097,0.97653276,0.012362559,0.95230216,1.0007634,0.022248209,2.2248209,0.9991296,0.9981762,0.0009533763,0.0,5.5305578e-12,0
0.9987301,0.993606,0.0054163756,0.98298985,1.004222,0.0051241517,0.5124152,1.0,0.99947375,0.0005262494,0.0,2.0613e-12,0
0.9986932,0.97501814,0.013344818,0.9488623,1.001174,0.023675084,2.3675084,1.0,0.99890625,0.0010937452,0.0,5.167332e-12,0
0.9987377,0.97607356,0.023115406,0.93076736,1.0213797,0.02266413,2.266413,1.0,0.9977264,0.0022736192,0.0,7.49347e-12,0
0.99884,0.984849,0.009605135,0.9660229,1.003675,0.013990998,1.3990998,1.0,0.99941456,0.0005854368,0.0,1.0576737e-12,0
0.9988811,0.9898187,0.009192818,0.97180074,1.0078366,0.009062409,0.90624094,1.0,0.999624,0.0003759861,0.0,8.166727e-13,0
0.99882954,0.98422927,0.02143699,0.94221276,1.0262457,0.014600277,1.4600277,1.0,0.9996432,0.0003567934,0.0,7.6443084e-13,0
0.9988657,0.99005824,0.006297575,0.977715,1.0024015,0.00880748,0.88074803,1.0,0.99962306,0.00037693977,0.0,7.966551e-13,0
0.9988098,0.98884785,0.010448432,0.96836895,1.0093268,0.009961963,0.99619627,0.99998367,0.9996393,0.00034439564,0.0,7.023326e-13,0
0.9987776,0.9946683,0.003571092,0.987669,1.0016676,0.004109323,0.4109323,1.0,0.9996867,0.000313282,0.0,6.2879405e-13,0
0.99882823,0.98930997,0.008167479,0.9733017,1.0053183,0.009518266,0.9518266,0.9999764,0.9996691,0.00030732155,0.0,6.515181e-13,0
0.9988396,0.989175,0.0084870225,0.97254044,1.0058095,0.009664595,0.9664595,0.99990517,0.9996737,0.00023144484,0.0,5.633163e-13,0
0.99885917,0.99286807,0.0043099253,0.9844206,1.0013155,0.0059911013,0.5991101,0.99990386,0.9996966,0.00020724535,0.0,5.2397805e-13,0
0.9988477,0.99105847,0.004707085,0.98183256,1.0002843,0.007789254,0.7789254,0.9998092,0.9996469,0.00016230345,0.0,5.9534273e-13,0
0.9988239,0.9890803,0.008143203,0.9731196,1.005041,0.009743571,0.9743571,0.99973625,0.999658,7.82609e-05,0.0,5.6156767e-13,0
0.99874777,0.9964143,0.004726308,0.9871507,1.0056778,0.0023334622,0.23334622,0.9996661,0.99973243,-6.633997e-05,0.0,6.173888e-13,0
0.9986782,0.99827737,0.0018886336,0.9945756,1.0019791,0.00040084124,0.040084124,0.9996741,0.99973077,-5.6684017e-05,0.0,6.18137e-13,0
0.9986533,0.9973834,0.0030287667,0.99144703,1.0033197,0.001269877,0.1269877,0.99962705,0.99966705,-3.9994717e-05,0.0,9.71387e-13,0
0.99864465,0.99783117,0.0014630428,0.9949636,1.0006987,0.0008134842,0.08134842,0.9996224,0.99970883,-8.6426735e-05,0.0,7.1635975e-13,0
0.9987002,0.9983522,0.001801692,0.9948209,1.0018835,0.00034797192,0.03479719,0.9996353,0.9996625,-2.7239323e-05,0.0,6.806163e-13,0
0.9986466,0.9954708,0.0072410177,0.9812784,1.0096632,0.003175795,0.3175795,0.99954665,0.9996809,-0.00013422966,0.0,8.3365254e-13,0
0.99859935,0.99630374,0.007547352,0.98151094,1.0110966,0.0022956133,0.22956133,0.99953467,0.9997402,-0.00020551682,0.0,6.1769383e-13,0
0.9985863,0.99815255,0.0014373515,0.99533534,1.0009698,0.000433743,0.0433743,0.99948686,0.9996828,-0.00019592047,0.0,6.0567263e-13,0
0.99862164,0.997441,0.0022050666,0.99311906,1.0017629,0.0011806488,0.11806488,0.99949974,0.9996294,-0.0001296401,0.0,8.92191e-13,0
0.9985786,0.9974594,0.0030778735,0.99142677,1.003492,0.0011191964,0.11191964,0.9995336,0.99962986,-9.62615e-05,0.0,1.1720563e-12,0
0.99854624,0.997094,0.002598096,0.9920017,1.0021863,0.0014522672,0.14522672,0.9995754,0.9996425,-6.711483e-05,0.0,9.925128e-13,0
0.99850285,0.995695,0.006927695,0.9821167,1.0092733,0.0028078556,0.28078556,0.9995769,0.9996269,-4.9948692e-05,0.0,9.961656e-13,0
0.99843585,0.9975861,0.0032692628,0.99117833,1.0039939,0.0008497834,0.08497834,0.9996253,0.99961394,1.1384487e-05,0.0,1.3071991e-12,0
0.99839824,0.99694663,0.0029829778,0.9911,1.0027933,0.0014516115,0.14516115,0.99955463,0.99954396,1.0669231e-05,0.0,1.3573807e-12,0
0.99827504,0.9967529,0.0032316386,0.9904189,1.0030869,0.0015221238,0.15221238,0.99952257,0.9995284,-5.841255e-06,0.0,1.3357657e-12,0
0.9983472,0.9931344,0.015477694,0.9627981,1.0234706,0.0052128434,0.52128434,0.99954,0.99958116,-4.118681e-05,0.0,1.3930464e-12,0
0.9982497,0.9976692,0.0019100694,0.9939255,1.001413,0.00058048964,0.058048964,0.9994648,0.9994512,1.3589859e-05,0.0,1.8975138e-12,0
0.9981953,0.99678546,0.0037941341,0.98934895,1.0042219,0.0014098287,0.14098287,0.999483,0.99943787,4.5120716e-05,0.0,2.42273e-12,0
0.99819803,0.99508446,0.005562317,0.9841823,1.0059866,0.0031135678,0.31135678,0.9994659,0.9993387,0.00012719631,0.0,3.0927906e-12,0
0.99822456,0.9937352,0.007323217,0.9793817,1.0080887,0.0044893622,0.44893622,0.9995219,0.9992447,0.0002772212,0.0,4.9285398e-12,0
0.9981895,0.9939643,0.0060353666,0.982135,1.0057937,0.0042251945,0.42251945,0.9995567,0.99935013,0.0002065897,0.0,3.534045e-12,0
0.9981498,0.9949212,0.004242176,0.98660654,1.0032358,0.0032286048,0.32286048,0.999417,0.9992787,0.00013828278,0.0,2.463813e-12,0
0.9980951,0.99823093,0.0018218409,0.99466014,1.0018017,-0.00013583899,0.013583899,0.99943763,0.9995158,-7.814169e-05,0.0,1.5312759e-12,0
0.99805427,0.9949443,0.0065954914,0.9820171,1.0078714,0.0031099916,0.31099916,0.9993437,0.9994192,-7.5519085e-05,0.0,1.8622293e-12,0
0.99802446,0.99595135,0.004339742,0.9874455,1.0044572,0.0020731091,0.20731091,0.99931204,0.9993831,-7.104874e-05,0.0,2.407712e-12,0
0.9980546,0.9912596,0.015477226,0.9609242,1.0215949,0.0067950487,0.6795049,0.99929863,0.9994072,-0.00010854006,0.0,2.347971e-12,0
0.9980016,0.99495757,0.00475577,0.98563623,1.0042789,0.0030440092,0.30440092,0.9992972,0.9993874,-9.018183e-05,0.0,2.7137014e-12,0
0.99799573,0.99555284,0.0048894496,0.98596954,1.0051361,0.0024428964,0.24428964,0.9992251,0.99932754,-0.000102460384,0.0,2.7330245e-12,0
0.99795014,0.99628276,0.004356721,0.98774356,1.0048219,0.0016673803,0.16673803,0.9992372,0.99944264,-0.00020545721,0.0,2.0541136e-12,0
0.9979191,0.98965806,0.01781621,0.95473826,1.0245779,0.008261025,0.8261025,0.9991604,0.9994217,-0.00026130676,0.0,1.8379692e-12,0
0.99784887,0.9948349,0.0063032685,0.98248047,1.0071893,0.0030139685,0.30139685,0.9990496,0.999432,-0.0003824234,0.0,1.6203571e-12,0
0.9978601,0.99702424,0.0040123966,0.98915994,1.0048885,0.00083583593,0.08358359,0.9990151,0.99959105,-0.0005759597,0.0,1.0324753e-12,0
0.9978329,0.9967402,0.00306031,0.990742,1.0027385,0.0010926723,0.109267235,0.9989487,0.99948055,-0.00053185225,0.0,1.0952849e-12,0
0.99782425,0.9959032,0.004431611,0.98721725,1.0045892,0.0019210577,0.19210577,0.99887323,0.99944705,-0.0005738139,0.0,1.1154227e-12,0
0.9977559,0.99718034,0.0023451454,0.9925839,1.0017768,0.00057554245,0.057554245,0.99885815,0.9996704,-0.0008122325,0.0,7.6457666e-13,0
0.9977162,0.9967963,0.0036130971,0.9897146,1.003878,0.0009198785,0.09198785,0.99878097,0.9995815,-0.00080055,0.0,9.948763e-13,0
0.9977265,0.9963776,0.0034342413,0.9896465,1.0031087,0.0013489127,0.13489127,0.9987301,0.99949205,-0.0007619262,0.0,1.0783514e-12,0
0.997681,0.9950639,0.0028759253,0.9894271,1.0007007,0.0026171207,0.26171207,0.9986932,0.99939644,-0.0007032156,0.0,1.0872112e-12,0
0.9976689,0.99541914,0.004891196,0.9858324,1.0050058,0.0022497773,0.22497773,0.9987377,0.99931,-0.0005723238,0.0,1.7526654e-12,0
0.99766403,0.9948784,0.0035416414,0.9879368,1.0018201,0.002785623,0.2785623,0.99884,0.99942625,-0.0005862713,0.0,1.5710313e-12,0
0.9976431,0.996034,0.004162757,0.98787504,1.0041931,0.001609087,0.1609087,0.9988811,0.9992606,-0.00037950277,0.0,1.9976176e-12,0
0.99760514,0.99277735,0.0063420455,0.9803469,1.0052078,0.0048277974,0.48277974,0.99882954,0.99922,-0.00039047003,0.0,2.014587e-12,0
0.99758476,0.9955288,0.005625876,0.9845021,1.0065556,0.002055943,0.2055943,0.9988657,0.999343,-0.0004772544,0.0,2.1164865e-12,0
0.9975751,0.99293584,0.0065106265,0.980175,1.0056967,0.004639268,0.4639268,0.9988098,0.9990877,-0.00027787685,0.0,3.709197e-12,0
0.9974858,0.9924406,0.005271256,0.9821089,1.0027722,0.005045235,0.5045235,0.9987776,0.99895227,-0.00017464161,0.0,5.639853e-12,0
0.9974682,0.99367744,0.0065524913,0.98083454,1.0065203,0.0037907362,0.37907362,0.99882823,0.99901986,-0.00019162893,0.0,5.8372673e-12,0
0.99742115,0.98997605,0.0069349636,0.9763835,1.0035685,0.007445097,0.7445097,0.9988396,0.9987702,6.943941e-05,0.0,1.0033665e-11,0
0.9973993,0.99166787,0.006548505,0.9788328,1.0045029,0.005731404,0.5731404,0.99885917,0.99859995,0.0002592206,0.0,1.1861351e-11,0
0.9973495,0.99232614,0.006520223,0.9795465,1.0051057,0.0050233603,0.502336,0.9988477,0.99874985,9.787083e-05,0.0,1.9714255e-11,0
0.99730897,0.98348635,0.010493855,0.9629184,1.0040543,0.013822615,1.3822615,0.9988239,0.99724007,0.0015838146,0.0,1.389537e-10,0
0.9973243,0.9780985,0.012998455,0.9526215,1.0035754,0.019225776,1.9225776,0.99874777,0.99540293,0.0033448339,0.0,3.6702694e-10,0
0.9972874,0.98869455,0.006866337,0.97523654,1.0021526,0.008592844,0.8592844,0.9986782,0.9975981,0.0010800958,0.0,4.6476066e-11,0
0.9972999,0.9873807,0.009490672,0.96877897,1.0059824,0.009919226,0.9919226,0.9986533,0.9983247,0.0003286004,0.0,2.5685079e-11,0
0.9972395,0.98110723,0.011875101,0.95783204,1.0043825,0.016132236,1.6132236,0.99864465,0.997474,0.0011706352,0.0,8.111546e-11,0
0.99722594,0.9866859,0.0071509737,0.97266996,1.0007018,0.010540068,1.0540068,0.9987002,0.9976908,0.0010094047,0.0,5.1178402e-11,0
0.9972743,0.9870537,0.009967583,0.96751726,1.0065901,0.010220587,1.0220587,0.9986466,0.99775934,0.00088727474,0.0,5.6570724e-11,0
0.9972108,0.98500794,0.00889126,0.9675811,1.0024348,0.012202859,1.2202859,0.99859935,0.99738866,0.0012106895,0.0,8.390324e-11,0
0.9971721,0.9865055,0.008829227,0.96920025,1.0038108,0.010666609,1.0666609,0.9985863,0.99716264,0.0014236569,0.0,1.6260059e-10,0
0.9971036,0.9840471,0.011865189,0.96079135,1.0073029,0.013056457,1.3056457,0.99862164,0.99699163,0.0016300082,0.0,2.373721e-10,0
0.99708015,0.98141146,0.010516486,0.96079916,1.0020238,0.01566869,1.566869,0.9985786,0.99577135,0.0028072596,0.0,5.5414173e-10,0
0.9970978,0.9828412,0.0116552515,0.9599969,1.0056854,0.014256597,1.4256597,0.99854624,0.995826,0.0027202368,0.0,6.5416395e-10,0
0.9970674,0.9850834,0.0095858285,0.9662952,1.0038717,0.011983991,1.1983991,0.99850285,0.9964038,0.0020990372,0.0,3.6290454e-10,0
0.996973,0.980492,0.00781226,0.96518,0.995804,0.016480982,1.6480982,0.99843585,0.995333,0.003102839,0.0,1.0690351e-09,0
0.9969634,0.98136556,0.009372877,0.9629947,0.9997364,0.01559782,1.559782,0.99839824,0.9952094,0.0031888485,0.0,1.0255291e-09,0
0.9969567,0.99537057,0.0048074434,0.98594797,1.0047932,0.0015861392,0.15861392,0.99827504,0.9989562,-0.0006811619,0.0,2.5568552e-11,0
0.9969383,0.9973335,0.0028879205,0.99167323,1.0029938,-0.0003952384,0.03952384,0.9983472,0.99927086,-0.0009236336,0.0,1.627094e-11,0
0.9969507,0.9970129,0.003849383,0.9894681,1.0045577,-6.222725e-05,0.006222725,0.9982497,0.9992422,-0.0009924769,0.0,7.801181e-12,0
0.9969008,0.9974743,0.0027908168,0.99200433,1.0029444,-0.0005735159,0.05735159,0.9981953,0.99916387,-0.0009685755,0.0,1.3378672e-11,0
0.99684054,0.99716157,0.003619118,0.9900681,1.004255,-0.00032103062,0.03210306,0.99819803,0.9993018,-0.0011037588,0.0,1.1731908e-11,0
0.9968119,0.99558467,0.006947349,0.98196787,1.0092015,0.0012272596,0.12272596,0.99822456,0.9993266,-0.0011020303,0.0,1.2449523e-11,0
0.99678653,0.9957695,0.0055198916,0.98495054,1.0065885,0.001017034,0.101703405,0.9981895,0.99924755,-0.001058042,0.0,9.564335e-12,0
0.9967363,0.9969343,0.0042590233,0.9885866,1.0052819,-0.00019800663,0.019800663,0.9981498,0.99915814,-0.0010083318,0.0,1.3972461e-11,0
0.99670446,0.9961054,0.005217787,0.9858785,1.0063323,0.0005990863,0.05990863,0.9980951,0.99919266,-0.0010975599,0.0,1.1589302e-11,0
0.99670976,0.9948058,0.0073423553,0.9804148,1.0091969,0.0019039512,0.19039512,0.99805427,0.9990921,-0.0010378361,0.0,1.7599994e-11,0
0.9966091,0.99570525,0.0047271564,0.98644,1.0049704,0.00090384483,0.09038448,0.99802446,0.99890876,-0.0008842945,0.0,2.5941244e-11,0
0.9965544,0.9944564,0.011398895,0.97211456,1.0167983,0.0020979643,0.20979643,0.9980546,0.9988532,-0.00079858303,0.0,4.256318e-11,0
0.9965485,0.9971609,0.0033566493,0.99058187,1.00374,-0.0006124377,0.061243773,0.9980016,0.9988133,-0.00081169605,0.0,4.1359298e-11,0
0.996461,0.99606305,0.0028254667,0.9905251,1.001601,0.0003979206,0.03979206,0.99799573,0.9990188,-0.0010230541,0.0,2.7188732e-11,0
0.99642104,0.99292153,0.0055702934,0.98200375,1.0038393,0.003499508,0.3499508,0.99795014,0.99636555,0.0015845895,0.0,1.155168e-10,0
0.996442,0.9918772,0.008227826,0.9757507,1.0080037,0.0045648217,0.45648217,0.9979191,0.9948245,0.003094554,0.0,2.1241117e-10,0
0.9963312,0.99528456,0.0072919913,0.98099226,1.0095769,0.0010466576,0.104665756,0.99784887,0.99900085,-0.001151979,0.0,2.761173e-11,0
0.9963168,0.9967443,0.0049240645,0.9870931,1.0063955,-0.0004274845,0.04274845,0.9978601,0.9993511,-0.0014910102,0.0,1.1442556e-11,0
0.9962997,0.99785596,0.0021150922,0.9937104,1.0020015,-0.0015562773,0.15562773,0.9978329,0.99938846,-0.001555562,0.0,6.182258e-12,0
0.9962976,0.9955112,0.0056668394,0.98440415,1.0066181,0.0007864237,0.07864237,0.99782425,0.99926656,-0.0014423132,0.0,8.089664e-12,0
0.99627596,0.99716395,0.004754485,0.9878452,1.0064827,-0.00088799,0.088799,0.9977559,0.99939346,-0.001637578,0.0,3.931234e-12,0
0.99624866,0.9948845,0.007748599,0.9796972,1.0100718,0.0013641715,0.13641715,0.9977162,0.99941134,-0.0016951561,0.0,5.1511542e-12,0
0.99616826,0.9972652,0.0036433896,0.99012417,1.0044062,-0.0010969639,0.10969639,0.9977265,0.9992532,-0.0015267134,0.0,1.13514744e-11,0
0.99612933,0.9980833,0.001641176,0.9948666,1.0013,-0.0019539595,0.19539595,0.997681,0.99907744,-0.0013964176,0.0,1.5343346e-11,0
0.9961447,0.9979126,0.0023020618,0.9934006,1.0024246,-0.0017678738,0.17678738,0.9976689,0.9990188,-0.0013498664,0.0,1.6319642e-11,0
0.99609363,0.9957587,0.0042971075,0.9873364,1.004181,0.0003349185,0.03349185,0.99766403,0.9989674,-0.0013033748,0.0,2.426875e-11,0
0.9960224,0.99789345,0.0014234077,0.9951036,1.0006833,-0.0018710494,0.18710494,0.9976431,0.9986885,-0.0010454059,0.0,3.9227722e-11,0
0.9960214,0.9945879,0.0058072805,0.9832056,1.0059701,0.0014334917,0.14334917,0.99760514,0.9982602,-0.00065505505,0.0,7.215151e-11,0
0.99605155,0.9946868,0.004207294,0.9864405,1.002933,0.0013647676,0.13647676,0.99758476,0.99820375,-0.00061899424,0.0,1.2490964e-10,0
0.99602085,0.9950919,0.0049834438,0.9853244,1.0048594,0.0009289384,0.09289384,0.9975751,0.9983729,-0.00079780817,0.0,6.8063916e-11,0
0.99600375,0.99442023,0.0070142583,0.9806723,1.0081682,0.0015835166,0.15835166,0.9974858,0.9986877,-0.001201868,0.0,3.3223053e-11,0
0.9958913,0.99581516,0.0042029824,0.9875773,1.004053,7.611513e-05,0.007611513,0.9974682,0.99863344,-0.0011652708,0.0,4.080485e-11,0
0.9958102,0.9921052,0.0074821673,0.9774401,1.0067703,0.0037050247,0.37050247,0.99742115,0.99846673,-0.0010455847,0.0,6.46371e-11,0
0.9957749,0.9964983,0.004240226,0.98818743,1.0048091,-0.00072336197,0.0723362,0.9973993,0.9982633,-0.00086402893,0.0,6.1573247e-11,0
0.99575305,0.9917879,0.009951181,0.9722836,1.0112922,0.0039651394,0.39651394,0.9973495,0.99804735,-0.0006978512,0.0,8.7192496e-11,0
0.9956923,0.9954092,0.00345043,0.9886463,1.002172,0.00028312206,0.028312206,0.99730897,0.9980782,-0.00076925755,0.0,8.8775466e-11,0
0.9956465,0.9944793,0.0056652906,0.9833753,1.0055833,0.0011671782,0.116717815,0.9973243,0.9981761,-0.00085181,0.0,8.432969e-11,0
0.9956139,0.99319476,0.0044094548,0.9845522,1.0018373,0.002419114,0.24191141,0.9972874,0.9978607,-0.0005733371,0.0,1.0915008e-10,0
0.9955595,0.99559975,0.0034145338,0.9889073,1.0022923,-4.0233135e-05,0.0040233135,0.9972999,0.99828786,-0.000987947,0.0,6.0207735e-11,0
0.9955523,0.9918494,0.011836984,0.9686489,1.0150499,0.003702879,0.3702879,0.9972395,0.9984041,-0.0011646152,0.0,4.7302502e-11,0
0.99551034,0.99250203,0.005276601,0.9821599,1.0028442,0.003008306,0.3008306,0.99722594,0.9975585,-0.0003325343,0.0,1.5572735e-10,0
0.99548197,0.99068964,0.0080804145,0.974852,1.0065273,0.0047923326,0.47923326,0.9972743,0.9968935,0.00038075447,0.0,6.102621e-10,0
0.99544084,0.9892057,0.009757483,0.97008103,1.0083303,0.0062351227,0.62351227,0.9972108,0.9952769,0.0019338727,0.0,2.656856e-09,0
0.9954018,0.9932888,0.006467177,0.9806132,1.0059645,0.0021129847,0.21129847,0.9971721,0.9969022,0.00026988983,0.0,4.902341e-10,0
0.995348,0.9943506,0.0064380383,0.9817321,1.0069692,0.0009973645,0.09973645,0.9971036,0.99764746,-0.0005438924,0.0,1.9160566e-10,0
0.9953034,0.99285144,0.0060652466,0.9809635,1.0047393,0.0024519563,0.24519563,0.99708015,0.9973297,-0.00024956465,0.0,3.1210842e-10,0
0.99527866,0.99141395,0.007795695,0.97613436,1.0066935,0.0038647056,0.38647056,0.9970978,0.9962535,0.0008442998,0.0,6.65163e-10,0
0.99521077,0.99613273,0.0025898344,0.9910567,1.0012088,-0.00092196465,0.092196465,0.9970674,0.9963568,0.0007106066,0.0,3.3613667e-10,0
0.9951817,0.9923813,0.0065472745,0.97954863,1.005214,0.002800405,0.2800405,0.996973,0.9966053,0.00036770105,0.0,3.254098e-10,0
0.9951632,0.99063647,0.0058728023,0.9791258,1.0021472,0.0045267344,0.45267344,0.9969634,0.9940118,0.0029515624,0.0,2.2704107e-09,0
0.99511373,0.9954208,0.0025215747,0.9904785,1.0003631,-0.00030708313,0.030708313,0.9969567,0.9967506,0.00020611286,0.0,3.0685496e-10,0
0.99511147,0.99162567,0.0072662244,0.97738385,1.0058675,0.0034857988,0.34857988,0.9969383,0.9972715,-0.00033318996,0.0,1.5087223e-10,0
0.9951041,0.9921172,0.0058660386,0.9806198,1.0036147,0.0029868484,0.29868484,0.9969507,0.99739444,-0.00044375658,0.0,1.222374e-10,0
0.9950125,0.99293244,0.007730786,0.9777801,1.0080848,0.002080083,0.20800829,0.9969008,0.9973779,-0.00047707558,0.0,1.4895563e-10,0
0.99424815,0.9900166,0.009670688,0.971062,1.0089711,0.004231572,0.42315722,0.99684054,0.9965856,0.00025492907,0.0,3.2690345e-10,0
0.9949765,0.991076,0.0070204656,0.9773159,1.0048361,0.003900528,0.3900528,0.9968119,0.995946,0.0008659363,0.0,6.100538e-10,0
0.9949031,0.9948869,0.0032004614,0.98861396,1.0011598,1.6212463e-05,0.0016212463,0.99678653,0.9958942,0.00089234114,0.0,6.686037e-10,0
