cell_id,barcode,channel,split,cycle_index,dc_internal_resistance,temperature_avg,charge_capacity,charge_energy,coulombic_efficiency_lagged_1,coulombic_efficiency_lagged_2,rul,has_label
87,EL150800460472,CH21,train,220,0.016997525,33.661037,1.0775931,3.7362614,0.99957645,0.99966294,-1,0
87,EL150800460472,CH21,train,221,0.016979624,33.81975,1.0775701,3.7358558,0.99965495,0.99957645,-1,0
87,EL150800460472,CH21,train,222,0.016962426,33.858,1.0775979,3.735606,0.99962646,0.99965495,-1,0
87,EL150800460472,CH21,train,223,0.016918177,33.872185,1.0776479,3.7353055,0.9996313,0.99962646,-1,0
87,EL150800460472,CH21,train,224,0.016859505,34.041786,1.0777138,3.7348208,0.9996218,0.9996313,-1,0
87,EL150800460472,CH21,train,225,0.016838932,34.041786,1.0778325,3.7348657,0.99955666,0.9996218,-1,0
87,EL150800460472,CH21,train,226,0.01688291,34.041786,1.0776556,3.7347493,0.9996073,0.99955666,-1,0
87,EL150800460472,CH21,train,227,0.016941098,33.769463,1.0774473,3.734896,0.9996421,0.9996073,-1,0
87,EL150800460472,CH21,train,228,0.017003942,33.68417,1.0772859,3.7351909,0.9996285,0.9996421,-1,0
87,EL150800460472,CH21,train,229,0.016986506,33.68417,1.0772697,3.7350397,0.9996279,0.9996285,-1,0
87,EL150800460472,CH21,train,230,0.017001633,33.68417,1.0772048,3.7350037,0.9996858,0.9996279,-1,0
87,EL150800460472,CH21,train,231,0.0169612,33.84605,1.0772718,3.7346816,0.99966955,0.9996858,-1,0
87,EL150800460472,CH21,train,232,0.016908484,33.917114,1.0773702,3.7343395,0.9996115,0.99966955,-1,0
87,EL150800460472,CH21,train,233,0.016868789,34.099712,1.077438,3.7339566,0.99961233,0.9996115,-1,0
87,EL150800460472,CH21,train,234,0.016852524,34.100918,1.0774337,3.7337105,0.9996348,0.99961233,-1,0
87,EL150800460472,CH21,train,235,0.016856192,34.100918,1.0774455,3.7339075,0.9995932,0.9996348,-1,0
87,EL150800460472,CH21,train,236,0.016858818,34.100918,1.0773757,3.7335944,0.9996313,0.9995932,-1,0
87,EL150800460472,CH21,train,237,0.016883507,34.021217,1.0773121,3.7335985,0.9996025,0.9996313,-1,0
87,EL150800460472,CH21,train,238,0.016900817,33.759842,1.0772096,3.7336693,0.99961483,0.9996025,-1,0
87,EL150800460472,CH21,train,239,0.016985333,33.628925,1.0769495,3.7338915,0.9996447,0.99961483,-1,0
87,EL150800460472,CH21,train,240,0.016989922,33.608368,1.0769,3.733915,0.9996403,0.9996447,-1,0
87,EL150800460472,CH21,train,241,0.016977355,33.608368,1.0768511,3.7336895,0.9996222,0.9996403,-1,0
87,EL150800460472,CH21,train,242,0.017001333,33.628925,1.076821,3.7337627,0.9995955,0.9996222,-1,0
87,EL150800460472,CH21,train,243,0.016984625,33.64333,1.0767787,3.7335422,0.9996203,0.9995955,-1,0
87,EL150800460472,CH21,train,244,0.01700813,33.64333,1.0766922,3.733469,0.9996141,0.9996203,-1,0
87,EL150800460472,CH21,train,245,0.017005637,33.64333,1.0766252,3.7333128,0.9996214,0.9996141,-1,0
87,EL150800460472,CH21,train,246,0.017020032,33.630318,1.076543,3.733198,0.99960893,0.9996214,-1,0
87,EL150800460472,CH21,train,247,0.017023897,33.630318,1.0764723,3.7330263,0.9996088,0.99960893,-1,0
87,EL150800460472,CH21,train,248,0.017016135,33.630318,1.076484,3.7330198,0.9996035,0.9996088,-1,0
87,EL150800460472,CH21,train,249,0.017007064,33.708378,1.0764815,3.7328942,0.99958104,0.9996035,-1,0
87,EL150800460472,CH21,train,250,0.016995043,33.796246,1.0764531,3.7325945,0.99957436,0.99958104,-1,0
87,EL150800460472,CH21,train,251,0.01697229,33.851486,1.0764643,3.7323778,0.9995486,0.99957436,-1,0
87,EL150800460472,CH21,train,252,0.016934061,34.025593,1.0765679,3.732174,0.99956906,0.9995486,-1,0
87,EL150800460472,CH21,train,253,0.016896311,34.025593,1.0766315,3.731832,0.99951947,0.99956906,-1,0
87,EL150800460472,CH21,train,254,0.016908795,34.025593,1.0765555,3.7318354,0.99950707,0.99951947,-1,0
87,EL150800460472,CH21,train,255,0.01696581,33.799835,1.0764126,3.7320042,0.9995907,0.99950707,-1,0
87,EL150800460472,CH21,train,256,0.017028926,33.72642,1.0762181,3.7322652,0.99956405,0.9995907,-1,0
87,EL150800460472,CH21,train,257,0.017029572,33.72642,1.0762053,3.7322764,0.9995589,0.99956405,-1,0
87,EL150800460472,CH21,train,258,0.017030086,33.72642,1.0761161,3.7320254,0.9996057,0.9995589,-1,0
87,EL150800460472,CH21,train,259,0.017012069,33.85012,1.0761498,3.7317848,0.99960536,0.9996057,-1,0
87,EL150800460472,CH21,train,260,0.016953578,33.99559,1.0762823,3.7313988,0.99955255,0.99960536,-1,0
87,EL150800460472,CH21,train,261,0.01690535,34.144684,1.076029,3.7298725,0.99955094,0.99955255,-1,0
87,EL150800460472,CH21,train,262,0.016886594,34.209503,1.076371,3.7307553,0.9992633,0.99955094,-1,0
87,EL150800460472,CH21,train,263,0.016878346,34.229748,1.0763649,3.7305977,0.99955696,0.9992633,-1,0
87,EL150800460472,CH21,train,264,0.016887281,34.229748,1.0763359,3.7306633,0.9995626,0.99955696,-1,0
87,EL150800460472,CH21,train,265,0.01688911,34.209503,1.076293,3.7305238,0.9996143,0.9995626,-1,0
87,EL150800460472,CH21,train,266,0.016898492,33.928547,1.0761873,3.7303684,0.9995959,0.9996143,-1,0
87,EL150800460472,CH21,train,267,0.016975904,33.705933,1.0759404,3.7305999,0.9995643,0.9995959,-1,0
87,EL150800460472,CH21,train,268,0.017039657,33.67273,1.0758853,3.731414,0.99958867,0.9995643,-1,0
87,EL150800460472,CH21,train,269,0.017028509,33.662724,1.0757875,3.73077,0.9996829,0.99958867,-1,0
87,EL150800460472,CH21,train,270,0.01703522,33.662724,1.0757558,3.7307568,0.9996289,0.9996829,-1,0
87,EL150800460472,CH21,train,271,0.017031208,33.67273,1.075679,3.7305927,0.9996255,0.9996289,-1,0
87,EL150800460472,CH21,train,272,0.017033746,33.660686,1.0756149,3.7303066,0.9996744,0.9996255,-1,0
87,EL150800460472,CH21,train,273,0.017035523,33.660686,1.0755389,3.7301424,0.9996287,0.9996744,-1,0
87,EL150800460472,CH21,train,274,0.017042002,33.664368,1.0754589,3.729991,0.99964225,0.9996287,-1,0
87,EL150800460472,CH21,train,275,0.01705014,33.68246,1.0753843,3.7297647,0.9996577,0.99964225,-1,0
87,EL150800460472,CH21,train,276,0.017042242,33.68246,1.0753024,3.7294774,0.9996227,0.9996577,-1,0
87,EL150800460472,CH21,train,277,0.017039979,33.69156,1.0752933,3.7295208,0.99960935,0.9996227,-1,0
87,EL150800460472,CH21,train,278,0.017051488,33.710976,1.0752527,3.7294147,0.9996367,0.99960935,-1,0
87,EL150800460472,CH21,train,279,0.017047143,33.76245,1.075169,3.7290208,0.9996746,0.9996367,-1,0
87,EL150800460472,CH21,train,280,0.0170039,33.87614,1.0752393,3.7287211,0.99960923,0.9996746,-1,0
87,EL150800460472,CH21,train,281,0.016974479,33.87614,1.0753269,3.7285762,0.99958146,0.99960923,-1,0
87,EL150800460472,CH21,train,282,0.016980715,33.87614,1.0752689,3.728395,0.99963063,0.99958146,-1,0
87,EL150800460472,CH21,train,283,0.017026862,33.725914,1.0750821,3.7283876,0.9996661,0.99963063,-1,0
87,EL150800460472,CH21,train,284,0.017046535,33.725914,1.0750808,3.7288134,0.9996433,0.9996661,-1,0
87,EL150800460472,CH21,train,285,0.017046379,33.725914,1.0750183,3.7285688,0.9996538,0.9996433,-1,0
87,EL150800460472,CH21,train,286,0.017049134,33.820274,1.0748961,3.7280908,0.9996845,0.9996538,-1,0
87,EL150800460472,CH21,train,287,0.0170292,33.8232,1.0748832,3.7279398,0.9996415,0.9996845,-1,0
87,EL150800460472,CH21,train,288,0.016988587,33.909042,1.0749146,3.7273786,0.9996669,0.9996415,-1,0
87,EL150800460472,CH21,train,289,0.016938679,34.161922,1.0750343,3.7273018,0.99956626,0.9996669,-1,0
87,EL150800460472,CH21,train,290,0.016898733,34.315155,1.0751078,3.726781,0.9996136,0.99956626,-1,0
87,EL150800460472,CH21,train,291,0.016870204,34.363586,1.075149,3.7265182,0.99960977,0.9996136,-1,0
87,EL150800460472,CH21,train,292,0.016847158,34.363586,1.0751325,3.7262068,0.9996233,0.99960977,-1,0
87,EL150800460472,CH21,train,293,0.01683968,34.363586,1.0751294,3.7261071,0.99958616,0.9996233,-1,0
87,EL150800460472,CH21,train,294,0.016832132,34.33625,1.0751312,3.7260761,0.999569,0.99958616,-1,0
87,EL150800460472,CH21,train,295,0.016890045,34.08092,1.0749238,3.726011,0.9995957,0.999569,-1,0
87,EL150800460472,CH21,train,296,0.01698262,33.76624,1.0746464,3.726443,0.9996477,0.9995957,-1,0
87,EL150800460472,CH21,train,297,0.017046764,33.718372,1.0744743,3.7267263,0.9996444,0.9996477,-1,0
87,EL150800460472,CH21,train,298,0.017039537,33.718372,1.074396,3.7263274,0.99965554,0.9996444,-1,0
87,EL150800460472,CH21,train,299,0.017043667,33.718372,1.0742928,3.72602,0.99966425,0.99965554,-1,0
87,EL150800460472,CH21,train,300,0.017044596,33.76474,1.0742443,3.7258296,0.99963593,0.99966425,-1,0
87,EL150800460472,CH21,train,301,0.01702515,33.78384,1.0742221,3.725648,0.99962884,0.99963593,-1,0
87,EL150800460472,CH21,train,302,0.017036647,33.814377,1.0741618,3.7255154,0.9996501,0.99962884,-1,0
87,EL150800460472,CH21,train,303,0.017038507,33.830082,1.0738211,3.724418,0.99964064,0.9996501,-1,0
87,EL150800460472,CH21,train,304,0.01703716,33.83142,1.0741267,3.7253625,0.99934655,0.99964064,-1,0
87,EL150800460472,CH21,train,305,0.017034896,33.83142,1.0740569,3.7252533,0.9996261,0.99934655,-1,0
87,EL150800460472,CH21,train,306,0.017039018,33.83142,1.0740343,3.725261,0.9996129,0.9996261,-1,0
87,EL150800460472,CH21,train,307,0.017038055,33.83142,1.0739973,3.7250562,0.9996403,0.9996129,-1,0
87,EL150800460472,CH21,train,308,0.017047884,33.798256,1.0739394,3.7251098,0.9996296,0.9996403,-1,0
87,EL150800460472,CH21,train,309,0.017029451,33.798256,1.073934,3.7248151,0.99960166,0.9996296,-1,0
87,EL150800460472,CH21,train,310,0.017047958,33.786213,1.0738441,3.7248173,0.9995916,0.99960166,-1,0
87,EL150800460472,CH21,train,311,0.01701412,33.786213,1.0738404,3.7240117,0.9996004,0.9995916,-1,0
87,EL150800460472,CH21,train,312,0.017030273,33.786213,1.0737808,3.7241325,0.9996155,0.9996004,-1,0
87,EL150800460472,CH21,train,313,0.01702271,33.813347,1.073757,3.7240126,0.9996189,0.9996155,-1,0
87,EL150800460472,CH21,train,314,0.017009117,33.813347,1.073772,3.7239537,0.9996423,0.9996189,-1,0
87,EL150800460472,CH21,train,315,0.017040227,33.90082,1.0736524,3.7241669,0.99967635,0.9996423,-1,0
87,EL150800460472,CH21,train,316,0.017034827,33.901134,1.0736691,3.724074,0.99962705,0.99967635,-1,0
87,EL150800460472,CH21,train,317,0.017006923,33.9744,1.0736969,3.7237575,0.9996455,0.99962705,-1,0
87,EL150800460472,CH21,train,318,0.016993973,34.022263,1.0736723,3.7234998,0.999614,0.9996455,-1,0
87,EL150800460472,CH21,train,319,0.01695527,34.02948,1.0736964,3.7231958,0.99961567,0.999614,-1,0
87,EL150800460472,CH21,train,320,0.016963942,34.04899,1.0736609,3.723028,0.9995855,0.99961567,-1,0
87,EL150800460472,CH21,train,321,0.016958045,34.04899,1.0736209,3.722861,0.99960697,0.9995855,-1,0
87,EL150800460472,CH21,train,322,0.016951587,34.04899,1.0736079,3.7227595,0.99959165,0.99960697,-1,0
87,EL150800460472,CH21,train,323,0.016966525,33.865013,1.0735015,3.7226007,0.9995778,0.99959165,-1,0
87,EL150800460472,CH21,train,324,0.017048264,33.7376,1.0732582,3.7228491,0.99963945,0.9995778,-1,0
87,EL150800460472,CH21,train,325,0.017027957,33.7376,1.0732158,3.722443,0.9995994,0.99963945,-1,0
87,EL150800460472,CH21,train,326,0.017018648,33.73198,1.0732296,3.7224653,0.9995833,0.9995994,-1,0
87,EL150800460472,CH21,train,327,0.017023142,33.726357,1.0731621,3.7221293,0.9996407,0.9995833,-1,0
87,EL150800460472,CH21,train,328,0.017025648,33.73198,1.0731204,3.7221599,0.9996228,0.9996407,-1,0
87,EL150800460472,CH21,train,329,0.017030401,33.760273,1.0730538,3.722092,0.9996495,0.9996228,-1,0
87,EL150800460472,CH21,train,330,0.017024996,33.760406,1.0730516,3.7222052,0.9996068,0.9996495,-1,0
87,EL150800460472,CH21,train,331,0.017021673,33.76721,1.0729924,3.7218173,0.9996211,0.9996068,-1,0
87,EL150800460472,CH21,train,332,0.017044626,33.80315,1.0729812,3.722159,0.999591,0.9996211,-1,0
87,EL150800460472,CH21,train,333,0.017035447,33.831615,1.0728554,3.7214277,0.9996927,0.999591,-1,0
87,EL150800460472,CH21,train,334,0.01704583,33.878704,1.0728106,3.7216663,0.9995836,0.9996927,-1,0
87,EL150800460472,CH21,train,335,0.017054537,34.033184,1.0727928,3.7214904,0.9996523,0.9995836,-1,0
87,EL150800460472,CH21,train,336,0.016889973,34.650295,1.0732579,3.7211783,0.9995839,0.9996523,-1,0
87,EL150800460472,CH21,train,337,0.016725954,35.292416,1.073661,3.7201302,0.99958485,0.9995839,-1,0
87,EL150800460472,CH21,train,338,0.01663866,35.322468,1.0738206,3.7193024,0.99962676,0.99958485,-1,0
87,EL150800460472,CH21,train,339,0.01663458,35.322468,1.0738071,3.7192993,0.999583,0.99962676,-1,0
87,EL150800460472,CH21,train,340,0.016666137,35.438873,1.0737613,3.7194872,0.99960625,0.999583,-1,0
87,EL150800460472,CH21,train,341,0.016672052,35.438873,1.0736706,3.7192996,0.9996635,0.99960625,-1,0
87,EL150800460472,CH21,train,342,0.016676154,35.438873,1.073659,3.7193573,0.99962443,0.9996635,-1,0
87,EL150800460472,CH21,train,343,0.016651124,35.717793,1.0736823,3.7191505,0.99964684,0.99962443,-1,0
87,EL150800460472,CH21,train,344,0.016551726,36.134842,1.0738655,3.7183561,0.99960846,0.99964684,-1,0
87,EL150800460472,CH21,train,345,0.016456598,36.420807,1.0737877,3.7168474,0.99957234,0.99960846,-1,0
87,EL150800460472,CH21,train,346,0.016396873,36.75109,1.0741689,3.7170959,0.9993391,0.99957234,-1,0
87,EL150800460472,CH21,train,347,0.016341262,36.86725,1.0743176,3.7168183,0.9995937,0.9993391,-1,0
87,EL150800460472,CH21,train,348,0.016300559,37.102276,1.0743637,3.7164853,0.99959815,0.9995937,-1,0
87,EL150800460472,CH21,train,349,0.016282996,37.102276,1.0743728,3.716185,0.9996033,0.99959815,-1,0
87,EL150800460472,CH21,train,350,0.016285926,37.102276,1.0743059,3.715915,0.9996423,0.9996033,-1,0
87,EL150800460472,CH21,train,351,0.016297914,36.75916,1.0742234,3.715807,0.999617,0.9996423,-1,0
87,EL150800460472,CH21,train,352,0.016387202,36.43706,1.0739474,3.7162957,0.99958634,0.999617,-1,0
87,EL150800460472,CH21,train,353,0.016501429,35.968693,1.0735917,3.7166138,0.9996792,0.99958634,-1,0
87,EL150800460472,CH21,train,354,0.016587391,35.690357,1.0733268,3.7169309,0.9996643,0.9996792,-1,0
87,EL150800460472,CH21,train,355,0.016645294,35.452168,1.073147,3.7170022,0.9996721,0.9996643,-1,0
87,EL150800460472,CH21,train,356,0.016667927,35.382473,1.0729789,3.716928,0.9996675,0.9996721,-1,0
87,EL150800460472,CH21,train,357,0.01669115,35.34939,1.0728917,3.716969,0.9996372,0.9996675,-1,0
87,EL150800460472,CH21,train,358,0.016700348,35.34939,1.0728031,3.7167656,0.9996591,0.9996372,-1,0
87,EL150800460472,CH21,train,359,0.016698685,35.34939,1.0727555,3.7165916,0.99964654,0.9996591,-1,0
87,EL150800460472,CH21,train,360,0.016700843,35.361866,1.0726682,3.716315,0.99967206,0.99964654,-1,0
87,EL150800460472,CH21,train,361,0.016699241,35.42766,1.0726175,3.7160642,0.9996537,0.99967206,-1,0
87,EL150800460472,CH21,train,362,0.016692445,35.44485,1.0725645,3.715838,0.9996547,0.9996537,-1,0
87,EL150800460472,CH21,train,363,0.016697466,35.46288,1.0724993,3.7157204,0.99962914,0.9996547,-1,0
87,EL150800460472,CH21,train,364,0.016700607,35.536987,1.0724534,3.7155726,0.9996644,0.99962914,-1,0
87,EL150800460472,CH21,train,365,0.016658701,35.587666,1.0724769,3.7151873,0.99965274,0.9996644,-1,0
87,EL150800460472,CH21,train,366,0.016630657,35.587666,1.0725522,3.7150784,0.9996139,0.99965274,-1,0
87,EL150800460472,CH21,train,367,0.016647054,35.587666,1.0724344,3.714871,0.99965304,0.9996139,-1,0
87,EL150800460472,CH21,train,368,0.01668789,35.398396,1.0723021,3.714888,0.9996441,0.99965304,-1,0
87,EL150800460472,CH21,train,369,0.016700601,35.398396,1.0722317,3.715054,0.9996426,0.9996441,-1,0
87,EL150800460472,CH21,train,370,0.016726837,35.398396,1.0721531,3.7149298,0.9996708,0.9996426,-1,0
87,EL150800460472,CH21,train,371,0.016723862,35.5182,1.0720931,3.7146962,0.9996791,0.9996708,-1,0
87,EL150800460472,CH21,train,372,0.016646171,35.7751,1.0722097,3.714056,0.99964666,0.9996791,-1,0
87,EL150800460472,CH21,train,373,0.016568156,36.03171,1.0723474,3.7134945,0.99963355,0.99964666,-1,0
87,EL150800460472,CH21,train,374,0.016516423,36.276787,1.0724553,3.7130785,0.99962753,0.99963355,-1,0
87,EL150800460472,CH21,train,375,0.016480349,36.502975,1.072486,3.7125895,0.9996198,0.99962753,-1,0
87,EL150800460472,CH21,train,376,0.016444948,36.675526,1.0725654,3.7124732,0.9996028,0.9996198,-1,0
87,EL150800460472,CH21,train,377,0.016415913,36.675526,1.0725796,3.7121372,0.9996349,0.9996028,-1,0
87,EL150800460472,CH21,train,378,0.016400129,36.675526,1.0725814,3.7119257,0.99961007,0.9996349,-1,0
87,EL150800460472,CH21,train,379,0.016390042,36.598743,1.0725366,3.7115376,0.99961925,0.99961007,-1,0
87,EL150800460472,CH21,train,380,0.016458653,36.34528,1.0723366,3.7116866,0.9996115,0.99961925,-1,0
87,EL150800460472,CH21,train,381,0.016547414,35.99697,1.0720628,3.7121189,0.99965173,0.9996115,-1,0
87,EL150800460472,CH21,train,382,0.016626365,35.64123,1.0718309,3.712354,0.9996777,0.99965173,-1,0
87,EL150800460472,CH21,train,383,0.01665629,35.560444,1.071633,3.71228,0.9996901,0.9996777,-1,0
87,EL150800460472,CH21,train,384,0.01669199,35.48613,1.071516,3.7123542,0.9996593,0.9996901,-1,0
87,EL150800460472,CH21,train,385,0.016714007,35.37013,1.0713965,3.7122695,0.99966043,0.9996593,-1,0
87,EL150800460472,CH21,train,386,0.016726492,35.354397,1.0713181,3.71212,0.99966073,0.99966043,-1,0
87,EL150800460472,CH21,train,387,0.0167329,35.354397,1.0701656,3.7081394,0.9996943,0.99966073,-1,0
87,EL150800460472,CH21,train,388,0.016717784,35.354397,1.0712062,3.7117336,0.99857664,0.9996943,-1,0
87,EL150800460472,CH21,train,389,0.016705206,35.540314,1.0711437,3.7112815,0.9996482,0.99857664,-1,0
87,EL150800460472,CH21,train,390,0.01668895,35.597122,1.0711337,3.7111433,0.9995972,0.9996482,-1,0
87,EL150800460472,CH21,train,391,0.016690662,35.67818,1.0710933,3.7109392,0.9996513,0.9995972,-1,0
87,EL150800460472,CH21,train,392,0.016675325,35.694965,1.0710303,3.710566,0.99965686,0.9996513,-1,0
87,EL150800460472,CH21,train,393,0.016648898,35.822414,1.0710424,3.7101676,0.9996445,0.99965686,-1,0
87,EL150800460472,CH21,train,394,0.016605059,35.822414,1.071062,3.709697,0.9996294,0.9996445,-1,0
87,EL150800460472,CH21,train,395,0.016612781,35.822414,1.0710242,3.7096407,0.9996095,0.9996294,-1,0
87,EL150800460472,CH21,train,396,0.016639812,35.749733,1.070884,3.7096372,0.999639,0.9996095,-1,0
87,EL150800460472,CH21,train,397,0.016684607,35.540924,1.0707338,3.7097433,0.99964625,0.999639,-1,0
87,EL150800460472,CH21,train,398,0.01671279,35.540924,1.0705812,3.7095854,0.9996639,0.99964625,-1,0
87,EL150800460472,CH21,train,399,0.016729755,35.540924,1.0705173,3.7097046,0.9996393,0.9996639,-1,0
87,EL150800460472,CH21,train,400,0.016698478,35.716312,1.0705514,3.7092528,0.99968606,0.9996393,-1,0
87,EL150800460472,CH21,train,401,0.016608076,36.089993,1.0707494,3.7089186,0.99955547,0.99968606,-1,0
87,EL150800460472,CH21,train,402,0.016529767,36.343254,1.070853,3.7080657,0.999664,0.99955547,-1,0
87,EL150800460472,CH21,train,403,0.016487518,36.592434,1.0708977,3.7075553,0.9996198,0.999664,-1,0
87,EL150800460472,CH21,train,404,0.016445387,36.69215,1.0709242,3.70711,0.9996637,0.9996198,-1,0
87,EL150800460472,CH21,train,405,0.016420603,36.700886,1.0709393,3.7067575,0.99959666,0.9996637,-1,0
87,EL150800460472,CH21,train,406,0.016403245,36.700886,1.0708914,3.7064145,0.9996704,0.99959666,-1,0
87,EL150800460472,CH21,train,407,0.016395867,36.700886,1.0708693,3.7062666,0.9996257,0.9996704,-1,0
87,EL150800460472,CH21,train,408,0.016450096,36.426865,1.0707556,3.7064514,0.99956846,0.9996257,-1,0
87,EL150800460472,CH21,train,409,0.0165447,36.02831,1.0704612,3.7069187,0.9996243,0.99956846,-1,0
87,EL150800460472,CH21,train,410,0.016617829,35.753883,1.0701846,3.70696,0.99967635,0.9996243,-1,0
87,EL150800460472,CH21,train,411,0.016680548,35.604828,1.0700344,3.7073393,0.99963254,0.99967635,-1,0
87,EL150800460472,CH21,train,412,0.016705653,35.485016,1.0698699,3.707146,0.9996778,0.99963254,-1,0
87,EL150800460472,CH21,train,413,0.016725319,35.4681,1.069763,3.7070124,0.9996409,0.9996778,-1,0
87,EL150800460472,CH21,train,414,0.016730938,35.4681,1.0696447,3.7067728,0.9996386,0.9996409,-1,0
87,EL150800460472,CH21,train,415,0.01673443,35.4681,1.0695564,3.706458,0.99962866,0.9996386,-1,0
87,EL150800460472,CH21,train,416,0.016733855,35.474506,1.069503,3.706325,0.9996224,0.99962866,-1,0
87,EL150800460472,CH21,train,417,0.016723802,35.541275,1.0694953,3.7062376,0.9996173,0.9996224,-1,0
87,EL150800460472,CH21,train,418,0.016697813,35.64415,1.0694314,3.705624,0.9996892,0.9996173,-1,0
87,EL150800460472,CH21,train,419,0.016687617,35.794147,1.0694003,3.7054174,0.9996146,0.9996892,-1,0
87,EL150800460472,CH21,train,420,0.016671706,35.936043,1.0693859,3.7051716,0.99960923,0.9996146,-1,0
87,EL150800460472,CH21,train,421,0.016648784,36.008953,1.0694314,3.7049723,0.99962145,0.99960923,-1,0
87,EL150800460472,CH21,train,422,0.016589312,36.008953,1.0694822,3.7045493,0.99958414,0.99962145,-1,0
87,EL150800460472,CH21,train,423,0.016578266,36.008953,1.0694406,3.7039814,0.999611,0.99958414,-1,0
87,EL150800460472,CH21,train,424,0.01661059,35.994892,1.0693278,3.7041287,0.9995856,0.999611,-1,0
87,EL150800460472,CH21,train,425,0.016653985,35.741394,1.0691327,3.704074,0.99964595,0.9995856,-1,0
87,EL150800460472,CH21,train,426,0.016706783,35.741394,1.0689895,3.704129,0.999639,0.99964595,-1,0
87,EL150800460472,CH21,train,427,0.01672513,35.741394,1.0688504,3.7040472,0.99965364,0.999639,-1,0
87,EL150800460472,CH21,train,428,0.01671142,35.745262,1.0688564,3.7039907,0.99964136,0.99965364,-1,0
87,EL150800460472,CH21,train,429,0.016638612,36.07373,1.0678961,3.6996984,0.9996264,0.99964136,-1,0
87,EL150800460472,CH21,train,430,0.01654518,36.371532,1.0691025,3.7025952,0.99857885,0.9996264,-1,0
87,EL150800460472,CH21,train,431,0.016498199,36.60716,1.0691752,3.7020245,0.99962515,0.99857885,-1,0
87,EL150800460472,CH21,train,432,0.01646986,36.72265,1.0691804,3.7017324,0.99958974,0.99962515,-1,0
87,EL150800460472,CH21,train,433,0.01644314,36.72265,1.0691875,3.7013545,0.999602,0.99958974,-1,0
87,EL150800460472,CH21,train,434,0.016437579,36.72265,1.0691618,3.7011433,0.99962705,0.999602,-1,0
87,EL150800460472,CH21,train,435,0.016433077,36.69215,1.0691003,3.7010398,0.99964154,0.99962705,-1,0
87,EL150800460472,CH21,train,436,0.01647015,36.41882,1.0689503,3.700763,0.99967104,0.99964154,-1,0
87,EL150800460472,CH21,train,437,0.016556704,36.125874,1.0687368,3.7013984,0.99963856,0.99967104,-1,0
87,EL150800460472,CH21,train,438,0.016641853,35.851242,1.0684634,3.7015913,0.9997307,0.99963856,-1,0
87,EL150800460472,CH21,train,439,0.016705317,35.57263,1.0682144,3.701544,0.99971616,0.9997307,-1,0
87,EL150800460472,CH21,train,440,0.01672818,35.46911,1.0680598,3.7016466,0.9996528,0.99971616,-1,0
87,EL150800460472,CH21,train,441,0.01676353,35.426342,1.0679578,3.7015898,0.99966496,0.9996528,-1,0
87,EL150800460472,CH21,train,442,0.01676261,35.426342,1.0678835,3.7013528,0.9996708,0.99966496,-1,0
87,EL150800460472,CH21,train,443,0.016763711,35.426342,1.0677868,3.7009501,0.99970126,0.9996708,-1,0
87,EL150800460472,CH21,train,444,0.016758041,35.465477,1.0677284,3.7008193,0.9996719,0.99970126,-1,0
87,EL150800460472,CH21,train,445,0.016750375,35.536488,1.0676823,3.7005632,0.99967456,0.9996719,-1,0
87,EL150800460472,CH21,train,446,0.016732937,35.559402,1.0676323,3.7003644,0.99965733,0.99967456,-1,0
87,EL150800460472,CH21,train,447,0.016730754,35.59468,1.067583,3.700084,0.9996744,0.99965733,-1,0
87,EL150800460472,CH21,train,448,0.016716747,35.76096,1.0675459,3.6998377,0.9996585,0.9996744,-1,0
87,EL150800460472,CH21,train,449,0.016704245,35.763268,1.0675163,3.6995227,0.9996598,0.9996585,-1,0
87,EL150800460472,CH21,train,450,0.016658021,35.8249,1.067563,3.6990354,0.9996314,0.9996598,-1,0
87,EL150800460472,CH21,train,451,0.016632793,35.8249,1.0675633,3.6985404,0.9996397,0.9996314,-1,0
87,EL150800460472,CH21,train,452,0.016667215,35.8249,1.0674366,3.6986816,0.99962693,0.9996397,-1,0
87,EL150800460472,CH21,train,453,0.016714765,35.627758,1.0672649,3.698657,0.9996886,0.99962693,-1,0
87,EL150800460472,CH21,train,454,0.01673766,35.627758,1.0671295,3.6985934,0.9996621,0.9996886,-1,0
87,EL150800460472,CH21,train,455,0.016763154,35.627758,1.0670518,3.6986175,0.99965954,0.9996621,-1,0
87,EL150800460472,CH21,train,456,0.016752519,35.70715,1.0669705,3.6984053,0.9996632,0.99965954,-1,0
87,EL150800460472,CH21,train,457,0.016704291,35.928642,1.0670214,3.6977155,0.99966514,0.9996632,-1,0
87,EL150800460472,CH21,train,458,0.016636927,36.11417,1.0671378,3.6974854,0.99955887,0.99966514,-1,0
87,EL150800460472,CH21,train,459,0.016606929,36.26656,1.0671552,3.6968167,0.9996832,0.99955887,-1,0
87,EL150800460472,CH21,train,460,0.016575886,36.358932,1.0671501,3.696524,0.99964035,0.9996832,-1,0
87,EL150800460472,CH21,train,461,0.016551586,36.44239,1.0671538,3.6961784,0.999618,0.99964035,-1,0
87,EL150800460472,CH21,train,462,0.016548164,36.44239,1.0670975,3.6958997,0.99962145,0.999618,-1,0
87,EL150800460472,CH21,train,463,0.016539477,36.44239,1.0670291,3.69558,0.9996346,0.99962145,-1,0
87,EL150800460472,CH21,train,464,0.016530698,36.36315,1.0669909,3.6953259,0.99962175,0.9996346,-1,0
