cell_id,barcode,channel,batch,protocol,split,cycle_index,total_cycles,cycle_index,dc_internal_resistance,temperature_avg,charge_capacity,charge_energy,coulombic_efficiency_lagged_1,coulombic_efficiency_lagged_2,soh,rul
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,26,327,26,0.01704176,30.108702,1.069141,3.7454104,0.9995851,0.99828273,1.0,285
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,27,327,27,0.01698844,30.108702,1.0708926,3.7492733,0.99823296,0.9995851,1.0,284
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,28,327,28,0.017398316,30.328327,1.069304,3.7482598,0.99958205,0.99823296,0.9986306,283
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,29,327,29,0.016876822,30.328327,1.0702941,3.749066,0.99980503,0.99958205,0.99946725,282
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,30,327,30,0.016913846,30.328327,1.0700471,3.74693,0.99989307,0.99980503,0.9981417,281
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,31,327,31,0.017400334,30.328327,1.0669823,3.743058,1.0009899,0.99989307,0.99699867,280
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,32,327,32,0.016974123,29.844877,1.0695829,3.747114,0.99926716,1.0009899,0.99878085,279
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,33,327,33,0.016752226,29.844877,1.0640901,3.729204,0.9999154,0.99926716,0.9986712,278
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,34,327,34,0.017348358,29.844877,1.0688775,3.7511501,0.9948896,0.9999154,0.9984077,277
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,35,327,35,0.016845997,29.840597,1.0686264,3.7464335,0.9996293,0.9948896,0.9979744,276
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,36,327,36,0.016800338,29.840597,1.0679551,3.7449667,0.99982846,0.9996293,0.9973425,275
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,37,327,37,0.017132932,29.840597,1.0682455,3.748869,0.99983346,0.99982846,0.9976105,274
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,38,327,38,0.016766736,29.840597,1.0680825,3.7436023,0.9998367,0.99983346,0.997438,273
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,39,327,39,0.016902376,30.18967,1.0671875,3.7399507,0.99985695,0.9998367,0.9955031,272
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,40,327,40,0.017057763,30.18967,1.0674747,3.7435446,1.000961,0.99985695,0.99681157,271
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,41,327,41,0.017001446,30.18967,1.0676078,3.739849,0.999916,1.000961,0.996805,270
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,42,327,42,0.017057449,30.453045,1.0656334,3.7336729,1.0000472,0.999916,0.99520904,269
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,43,327,43,0.01700637,30.453045,1.0666317,3.7396028,0.9997986,1.0000472,0.9960712,268
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,44,327,44,0.016798051,30.439173,1.0665852,3.7387831,0.9998689,0.9997986,0.99602294,267
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,45,327,45,0.017438602,30.453045,1.0644711,3.7336633,0.9998738,0.9998689,0.9940906,266
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,46,327,46,0.016915247,30.439173,1.0656902,3.7375612,0.99983174,0.9998738,0.99477375,265
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,47,327,47,0.01680027,30.39325,1.065369,3.7354496,1.0002893,0.99983174,0.99471796,264
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,48,327,48,0.017453244,30.39325,1.0634396,3.7338715,1.000044,1.0002893,0.993118,263
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,49,327,49,0.016954562,30.050741,1.064512,3.7334619,0.9998411,1.000044,0.99298453,262
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,50,327,50,0.016820932,30.050741,1.0644451,3.7331903,1.0009838,0.9998411,0.99278295,261
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,51,327,51,0.017462745,30.072893,1.0633662,3.7346292,1.0011243,1.0009838,0.990738,260
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,52,327,52,0.01704459,30.050741,1.0640059,3.7309825,1.0021738,1.0011243,0.9936334,259
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,53,327,53,0.016895311,30.072893,1.0637848,3.7315123,0.9998546,1.0021738,0.99329376,258
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,54,327,54,0.017374007,30.072893,1.0626218,3.7327464,0.9999887,0.9998546,0.9913717,257
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,55,327,55,0.0169855,29.985552,1.0626725,3.7273197,1.0008321,0.9999887,0.99133104,256
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,56,327,56,0.016919045,29.985552,1.05861,3.7131772,1.0009208,1.0008321,0.9908954,255
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,57,327,57,0.017297136,29.985552,1.0583129,3.7167962,0.9975327,1.0009208,0.99176383,254
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,58,327,58,0.017016385,29.985552,1.0618098,3.7258809,0.9963796,0.9975327,0.99160063,253
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,59,327,59,0.016962316,30.150484,1.0581099,3.7155159,0.9998363,0.9963796,0.9897597,252
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,60,327,60,0.017223053,30.150484,1.0587999,3.7176378,0.9982056,0.9998363,0.990429,251
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,61,327,61,0.01702313,30.150484,1.0569034,3.7091718,0.9981815,0.9982056,0.9891287,250
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,62,327,62,0.017415585,30.151249,1.0576382,3.7131426,0.99770343,0.9981815,0.9873246,249
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,63,327,63,0.017272692,30.151249,1.055727,3.7075052,1.0002214,0.99770343,0.9881281,248
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,64,327,64,0.017115975,30.151249,1.0566783,3.708726,0.9976021,1.0002214,0.9881276,247
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,65,327,65,0.017661821,30.54084,1.0540886,3.7072713,0.9985016,0.9976021,0.9876502,246
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,66,327,66,0.01711418,30.54084,1.0548885,3.7046208,0.9965359,0.9985016,0.98491323,245
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,67,327,67,0.017544163,30.54084,1.0563112,3.707998,1.0000635,0.9965359,0.9822775,244
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,68,327,68,0.017544163,30.54084,1.0567458,3.7162492,1.0040994,1.0000635,0.98638415,243
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,69,327,69,0.01716625,30.295208,1.0557985,3.7067657,1.0003303,1.0040994,0.9870845,242
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,70,327,70,0.017025396,30.295208,1.0530355,3.697182,0.9987245,1.0003303,0.986997,241
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,71,327,71,0.017535852,30.295208,1.0552418,3.712158,0.99619913,0.9987245,0.9859062,240
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,72,327,72,0.017154621,30.087347,1.0557837,3.707679,0.9993909,0.99619913,0.98580927,239
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,73,327,73,0.017136293,30.087347,1.0552627,3.7052333,1.0000025,0.9993909,0.9659775,238
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,74,327,74,0.017415835,30.087347,1.0547929,3.709187,1.0200291,1.0000025,0.9746325,237
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,75,327,75,0.017171139,30.087347,1.054521,3.7034407,1.0105208,1.0200291,0.9834498,236
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,76,327,76,0.017361097,30.213875,1.0530727,3.697028,1.0012027,1.0105208,0.9831799,235
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,77,327,77,0.017378775,30.213875,1.0532224,3.7023668,1.0001022,1.0012027,0.9821389,234
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,78,327,78,0.01733307,30.213875,1.05287,3.6978564,1.0013046,1.0001022,0.98309857,233
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,79,327,79,0.01744476,30.506472,1.0511366,3.691866,0.99999243,1.0013046,0.9803874,232
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,80,327,80,0.017345592,30.506472,1.051731,3.6962852,1.0011069,0.99999243,0.9798253,231
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,81,327,81,0.01721502,30.459806,1.0515258,3.6948316,1.0022476,1.0011069,0.9807468,230
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,82,327,82,0.017735079,30.506472,1.0494734,3.6932533,1.0011106,1.0022476,0.97986,229
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,83,327,83,0.017402656,30.459806,1.0500704,3.6918724,1.0000608,1.0011106,0.98044026,228
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,84,327,84,0.017360618,30.459806,1.0427529,3.6657765,1.0000374,1.0000608,0.9804981,227
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,85,327,85,0.017715136,30.459806,1.0431683,3.673724,0.99301004,1.0000374,0.9789387,226
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,86,327,86,0.017235518,30.18724,1.0488043,3.6881983,0.9949881,0.99301004,0.9790663,225
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,87,327,87,0.017355544,30.18724,1.0464919,3.6783755,1.0002334,0.9949881,0.97845954,224
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,88,327,88,0.017877068,30.465672,1.0452667,3.6804762,0.998647,1.0002334,0.9774433,223
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,89,327,89,0.017447881,30.18724,1.0469124,3.6805418,0.99851495,0.998647,0.9774001,222
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,90,327,90,0.017480122,30.465672,1.0469162,3.6799574,1.0001312,0.99851495,0.9773637,221
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,91,327,91,0.017646868,30.465672,1.0403104,3.664215,1.0001721,1.0001312,0.97651833,220
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,92,327,92,0.017295383,30.303226,1.045785,3.6779463,0.9947216,1.0001721,0.9763084,219
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,93,327,93,0.017180888,30.303226,1.0440282,3.6746862,1.0001712,0.9947216,0.9722287,218
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,94,327,94,0.017547576,30.303226,1.0425264,3.671341,1.002681,1.0001712,0.97484636,217
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,95,327,95,0.017359558,30.303226,1.0414593,3.664111,0.9985501,1.002681,0.9732895,216
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,96,327,96,0.017564215,30.321877,1.0417479,3.664736,0.99912375,0.9985501,0.9725289,215
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,97,327,97,0.017468615,30.321877,1.0422969,3.6685941,1.0001822,0.99912375,0.9730899,214
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,98,327,98,0.01752863,30.321877,1.042035,3.666009,1.0001323,1.0001822,0.9715858,213
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,99,327,99,0.017992808,30.455286,1.0402684,3.659038,1.001429,1.0001323,0.97115123,212
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,100,327,100,0.017638313,30.455286,1.0410936,3.663385,1.0001786,1.001429,0.96962863,211
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,101,327,101,0.017598867,30.530409,1.0407138,3.6621978,1.0025437,1.0001786,0.97162443,210
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,102,327,102,0.017979503,30.530409,1.0388792,3.6618571,1.0001194,1.0025437,0.9685645,209
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,103,327,103,0.0174909,30.398062,1.0392723,3.658236,1.0015104,1.0001194,0.9701665,208
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,104,327,104,0.017521579,30.398062,1.038791,3.6559165,1.0002351,1.0015104,0.96971035,207
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,105,327,105,0.018084224,30.398062,1.0368793,3.6550071,1.0002421,1.0002351,0.96806663,206
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,106,327,106,0.017647522,30.264736,1.0357676,3.6460013,1.0000966,1.0002421,0.9686086,205
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,107,327,107,0.017606858,30.264736,1.0360552,3.647323,0.9984653,1.0000966,0.96809626,204
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,108,327,108,0.017995473,30.264736,1.0344071,3.6470034,0.99927115,0.9984653,0.96305853,203
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,109,327,109,0.017738247,30.244484,1.0358306,3.6476185,1.0029005,0.99927115,0.9669173,202
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,110,327,110,0.0177495,30.244484,1.0334196,3.6382275,1.0002728,1.0029005,0.9665702,201
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,111,327,111,0.017919246,30.244484,1.0327039,3.6412778,0.9983028,1.0002728,0.96373487,200
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,112,327,112,0.017428815,30.244484,1.0346407,3.6434221,1.0005465,0.9983028,0.96570367,199
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,113,327,113,0.017344464,30.433113,1.0320339,3.636078,1.0003792,1.0005465,0.9626579,198
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,114,327,114,0.017736668,30.433113,1.0329453,3.6408885,1.0010159,1.0003792,0.9641333,197
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,115,327,115,0.017860327,30.379948,1.0270343,3.617255,1.0003667,1.0010159,0.96380806,196
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,116,327,116,0.017750718,30.433113,1.0300722,3.6304595,0.9949778,1.0003667,0.9621924,195
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,117,327,117,0.017876526,30.379948,1.0305969,3.633893,0.9995965,0.9949778,0.96254003,194
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,118,327,118,0.017662613,30.379948,1.029095,3.6267395,0.9997444,0.9995965,0.96221703,193
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,119,327,119,0.01825712,30.585617,1.0289898,3.6294904,0.9986227,0.9997444,0.960305,192
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,120,327,120,0.017811298,30.585617,1.0282236,3.623787,1.0005088,0.9986227,0.96071494,191
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,121,327,121,0.017871313,30.585617,1.0289854,3.6261423,0.99933714,1.0005088,0.96049947,190
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,122,327,122,0.01827231,30.585617,1.0275415,3.6265004,1.0003018,0.99933714,0.9590491,189
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,123,327,123,0.0178043,30.301838,1.0277205,3.6227288,1.0004089,1.0003018,0.9591886,188
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,124,327,124,0.017869845,30.301838,1.0269403,3.619099,1.0004376,1.0004089,0.9585353,187
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,125,327,125,0.018294338,30.301838,1.0260714,3.6213002,1.0003595,1.0004376,0.9576773,186
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,126,327,126,0.017964803,30.146257,1.0257969,3.6154552,1.0004085,1.0003595,0.957517,185
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,127,327,127,0.017974144,30.146257,1.0249089,3.615376,1.0003083,1.0004085,0.9570216,184
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,128,327,128,0.018132236,30.146257,1.0244958,3.6168892,0.99995977,1.0003083,0.9562499,183
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,129,327,129,0.0178426,30.146257,1.0240012,3.611142,1.0003633,0.99995977,0.95589817,182
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,130,327,130,0.017783182,30.217636,1.0226296,3.605917,1.0002484,1.0003633,0.95460576,181
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,131,327,131,0.018115249,30.217636,1.0224725,3.6081789,1.000261,1.0002484,0.9543752,180
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,132,327,132,0.018243797,30.217636,1.0220397,3.6032379,1.0003488,1.000261,0.954116,179
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,133,327,133,0.01814851,30.406706,1.0208074,3.6004446,1.000197,1.0003488,0.9529604,178
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,134,327,134,0.017983709,30.406706,1.020391,3.600576,1.0002025,1.000197,0.9523651,177
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,135,327,135,0.018051228,30.58783,1.0201812,3.5978012,1.0004195,1.0002025,0.95224535,176
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,136,327,136,0.01802769,30.687721,1.0188717,3.5975513,1.0003396,1.0004195,0.9508334,175
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,137,327,137,0.018072667,30.687721,1.0193175,3.5986366,1.0005391,1.0003396,0.9513641,174
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,138,327,138,0.01781707,30.687721,1.0184796,3.593942,1.0004185,1.0005391,0.9506102,173
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,139,327,139,0.018531438,30.720884,1.0168153,3.5897765,1.0003889,1.0004185,0.949073,172
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,140,327,140,0.018029718,30.720884,1.0154704,3.5839696,1.0003718,1.0003889,0.94944537,171
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,141,327,141,0.018013336,30.67294,1.0161295,3.5854921,0.9986568,1.0003718,0.94854957,170
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,142,327,142,0.018657539,30.67294,1.0151542,3.58763,1.0002488,0.9986568,0.94753253,169
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,143,327,143,0.018200088,30.535723,1.0154021,3.585275,1.0003613,1.0002488,0.94780815,168
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,144,327,144,0.018046409,30.535723,1.0143775,3.580211,1.0003146,1.0003613,0.9467249,167
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,145,327,145,0.018787816,30.535723,1.0118719,3.5778995,1.0004487,1.0003146,0.9459966,166
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,146,327,146,0.01825528,30.413662,1.0137687,3.579616,0.99874586,1.0004487,0.9461887,165
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,147,327,147,0.018125385,30.413662,1.012939,3.5771034,1.0004148,0.99874586,0.9419643,164
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,148,327,148,0.018646332,30.413662,1.0124362,3.5800638,1.0040789,1.0004148,0.9448524,163
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,149,327,149,0.018248737,30.413662,1.0106175,3.569167,1.0005128,1.0040789,0.9445498,162
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,150,327,150,0.018062182,30.432447,1.0102373,3.5687785,0.9990356,1.0005128,0.94304925,161
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,151,327,151,0.018445097,30.432447,1.0101606,3.5696938,1.0002488,0.9990356,0.94159275,160
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,152,327,152,0.018574478,30.432447,1.0099063,3.566692,1.0017198,1.0002488,0.9380919,159
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,153,327,153,0.018403854,30.497974,1.0081089,3.5623634,1.0052052,1.0017198,0.94090843,158
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,154,327,154,0.018449279,30.497974,1.0082314,3.563115,1.0004123,1.0052052,0.9409777,157
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,155,327,155,0.018350601,30.587862,1.0083252,3.562836,1.0004604,1.0004123,0.94049245,156
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,156,327,156,0.018995408,30.784845,1.0062541,3.5591497,1.0010697,1.0004604,0.93933105,155
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,157,327,157,0.018417649,30.784845,1.0064201,3.5565715,1.0002486,1.0010697,0.9393412,154
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,158,327,158,0.018280404,30.784845,1.0064021,3.5561943,1.0004029,1.0002486,0.93923837,153
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,159,327,159,0.018738557,30.853315,1.0046043,3.5537248,1.0004946,1.0004029,0.9374472,152
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,160,327,160,0.018387502,30.853315,1.0050476,3.5518737,1.0006155,1.0004946,0.9378282,151
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,161,327,161,0.018051773,30.853315,1.0046787,3.5497074,1.0006503,1.0006155,0.93754125,150
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,162,327,162,0.019113842,30.853315,1.0027819,3.548219,1.0005893,1.0006503,0.93568337,149
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,163,327,163,0.018531151,30.542875,1.0029736,3.544874,1.0006831,1.0005893,0.93593574,148
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,164,327,164,0.018413896,30.542875,1.0023844,3.5432878,1.0006045,1.0006831,0.9354433,147
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,165,327,165,0.018987367,30.542875,1.0016325,3.545508,1.0005432,1.0006045,0.9347339,146
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,166,327,166,0.018664405,30.241385,1.0010448,3.5388079,1.0005513,1.0005432,0.9340799,145
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,167,327,167,0.018442102,30.241385,1.0000633,3.537012,1.0006645,1.0005513,0.9330893,144
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,168,327,168,0.018749421,30.241385,0.9992045,3.5373662,1.0007446,1.0006645,0.9326498,143
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,169,327,169,0.018749421,30.241385,0.9989933,3.5333195,1.0003564,1.0007446,0.9322666,142
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,170,327,170,0.018570133,30.547386,0.99751747,3.5291586,1.0005561,1.0003564,0.9307302,141
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,171,327,171,0.018707193,30.547386,0.9977954,3.5313554,1.0007272,1.0005561,0.9311541,140
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,172,327,172,0.018509477,30.547386,0.99705803,3.5268419,1.0005504,1.0007272,0.93037623,139
81,el150800460518,CH9,batch3,2017-06-30_tests\20170629-1C_4per_6C.sdu,train,173,327,173,0.018996362,30.910906,0.99542993,3.5220857,1.0006468,1.0005504,0.9291298,138
