soh_prev,coulombic_eff,dc_internal_resistance,temperature_max,cycle_norm,soh,cycle_index,cell_id,protocol,initial_capacity,eol_cycle
0.9797738,0.99979186,0.017125413,36.96162,0.6452742,0.97960067,553.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97960067,0.99980557,0.01722633,36.77657,0.6464411,0.9792405,554.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9792405,0.99983203,0.017266465,36.81528,0.6476079,0.979076,555.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.979076,0.9998058,0.017269595,36.89701,0.6487748,0.9788282,556.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9788282,0.9998187,0.01726258,36.841576,0.6499417,0.9787953,557.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9787953,0.9997814,0.017262535,36.874763,0.6511085,0.97866595,558.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97866595,0.9998393,0.017267598,36.871166,0.6522754,0.9785572,559.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9785572,0.9982493,0.017260725,36.904488,0.65344226,0.97840846,560.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97840846,0.9998008,0.017266179,36.918823,0.6546091,0.9782811,561.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9782811,0.99980134,0.017281452,36.98144,0.65577596,0.9781317,562.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9781317,0.99980015,0.017273275,37.026123,0.65694284,0.97799146,563.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97799146,0.9998018,0.017266573,37.036797,0.65810966,0.97790056,564.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97790056,0.999772,0.017267639,36.96292,0.65927655,0.97773045,565.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97773045,0.9998053,0.017274396,37.000614,0.6604434,0.97760475,566.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97760475,0.99979275,0.017228983,37.122025,0.66161025,0.9775811,567.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9775811,0.9997767,0.017212063,37.161545,0.6627771,0.9773474,568.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9773474,0.99977624,0.017253138,36.921825,0.663944,0.97724277,569.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97724277,0.99979883,0.01729482,36.943386,0.6651108,0.97703487,570.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97703487,0.99982816,0.01729748,36.99379,0.6662777,0.9768254,571.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9768254,0.9998051,0.017304284,36.98902,0.6674446,0.97675115,572.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97675115,0.9998002,0.017302306,37.095585,0.6686114,0.9765663,573.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9765663,0.99986404,0.017236471,37.44163,0.6697783,0.9765876,574.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9765876,0.99979675,0.017141774,37.653835,0.67094517,0.9766869,575.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9766869,0.9997628,0.017069958,37.889416,0.67211205,0.97667336,576.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97667336,0.9997599,0.017034736,37.949524,0.67327887,0.9766869,577.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9766869,0.9997608,0.01700948,37.886265,0.67444575,0.9765727,578.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9765727,0.999788,0.017001837,37.992283,0.6756126,0.97626793,579.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97626793,0.99978614,0.016987395,37.974895,0.67677945,0.97634774,580.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97634774,0.9998293,0.016982997,37.90753,0.6779463,0.9762566,581.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9762566,0.999745,0.017056568,37.50397,0.6791132,0.9758698,582.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9758698,0.99981475,0.017181937,37.17887,0.68028,0.975361,583.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.975361,0.9997835,0.01728877,37.096626,0.6814469,0.9751109,584.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9751109,0.99983203,0.017292026,37.08716,0.6826138,0.9749633,585.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9749633,0.99980986,0.017306061,37.142353,0.6837806,0.9748182,586.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9748182,0.9998086,0.017310975,37.01316,0.6849475,0.97460055,587.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97460055,0.9998641,0.017317872,37.003227,0.6861144,0.97444195,588.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97444195,0.999861,0.017307326,36.958107,0.6872812,0.97430927,589.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97430927,0.99985194,0.017315391,37.041454,0.6884481,0.9741717,590.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9741717,0.99980354,0.017316176,36.963,0.68961495,0.9740168,591.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9740168,0.99988097,0.017315524,37.047123,0.6907818,0.97361994,592.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97361994,0.9998459,0.017322019,37.082756,0.69194865,0.9736716,593.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9736716,0.99986124,0.017316781,37.022816,0.69311553,0.973541,594.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.973541,0.9998418,0.017307643,36.956177,0.69428235,0.97318995,595.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97318995,0.99987733,0.017288873,37.141945,0.69544923,0.9732653,596.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9732653,0.99982053,0.01726803,37.094555,0.6966161,0.9731233,597.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9731233,0.9998295,0.017336454,37.021465,0.697783,0.972898,598.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.972898,0.9998836,0.017313574,37.031395,0.6989498,0.9725122,599.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9725122,0.9998134,0.017307863,37.059395,0.7001167,0.97246665,600.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97246665,0.99985707,0.017315742,37.317818,0.7012836,0.9723346,601.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9723346,0.99991155,0.017296545,37.298267,0.7024504,0.97223294,602.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97223294,0.99984795,0.01723206,37.374714,0.7036173,0.9722305,603.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9722305,0.99983484,0.017166667,37.575035,0.70478415,0.97211313,604.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97211313,0.9998035,0.01712023,37.762688,0.705951,0.97214836,605.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97214836,0.9998148,0.017094705,37.73449,0.70711786,0.97189,606.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97189,0.999807,0.01709496,37.702003,0.70828474,0.97187686,607.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97187686,0.9998638,0.017103367,37.76889,0.70945156,0.9717032,608.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9717032,0.99986446,0.017109727,37.650356,0.71061844,0.9711697,609.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9711697,0.99986964,0.017134888,37.46757,0.7117853,0.97094816,610.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.97094816,0.99980175,0.017234622,37.09028,0.71295214,0.9708352,611.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9708352,0.99988955,0.017337386,37.116467,0.714119,0.9705235,612.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9705235,0.9998886,0.017332423,37.095345,0.7152859,0.9703178,613.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9703178,0.9998863,0.017335165,37.07585,0.7164527,0.96980536,614.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96980536,0.99991095,0.017333452,37.06052,0.7176196,0.9698996,615.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9698996,0.99989915,0.017336935,37.052185,0.7187865,0.969554,616.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.969554,0.99990064,0.017344784,37.077972,0.7199533,0.96955323,617.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96955323,0.999924,0.017327381,37.122383,0.7211202,0.9694292,618.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9694292,0.9998783,0.01732744,37.072895,0.72228706,0.96910626,619.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96910626,0.9999217,0.017338121,37.097454,0.7234539,0.96882135,620.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96882135,0.9999314,0.017328292,37.120667,0.72462076,0.96849895,621.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96849895,0.9998664,0.017339483,37.175217,0.72578764,0.9685518,622.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9685518,0.99994296,0.017335925,37.06534,0.7269545,0.9679624,623.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9679624,0.9998795,0.0173265,36.98481,0.72812134,0.9681511,624.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9681511,0.9999069,0.017319825,37.08456,0.7292882,0.9672566,625.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9672566,0.99987835,0.017330298,37.10741,0.7304551,0.96746975,626.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96746975,0.99991095,0.017326955,37.109768,0.7316219,0.96757454,627.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96757454,0.99991065,0.017331138,37.08654,0.7327888,0.9673883,628.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9673883,0.99992156,0.017337648,37.061924,0.7339557,0.9671477,629.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9671477,0.99992085,0.017335845,37.161797,0.7351225,0.96666396,630.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96666396,0.99995124,0.017327992,37.17018,0.7362894,0.966719,631.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.966719,0.99991184,0.017317694,37.196392,0.73745626,0.9661635,632.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9661635,0.9999124,0.0172893,37.31651,0.7386231,0.9662967,633.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9662967,0.9998775,0.017271958,37.34905,0.73978996,0.96606994,634.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96606994,0.99991465,0.017267887,37.19263,0.74095684,0.96590483,635.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96590483,0.9999212,0.01727271,37.162693,0.74212366,0.9656178,636.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9656178,0.9999435,0.017320506,37.032482,0.74329054,0.96538293,637.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96538293,0.9999276,0.017337136,37.150776,0.7444574,0.9648453,638.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9648453,0.9999118,0.017337058,36.950584,0.74562424,0.9645028,639.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9645028,0.9999085,0.017347557,37.026463,0.7467911,0.96461046,640.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96461046,0.999949,0.017352244,37.040653,0.747958,0.96444124,641.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96444124,0.9999105,0.017344855,37.089706,0.7491248,0.9637891,642.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9637891,0.9998891,0.017345147,37.010044,0.7502917,0.9636732,643.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9636732,0.9999556,0.017351404,36.968033,0.7514586,0.9634869,644.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9634869,0.99964476,0.017354675,37.048466,0.75262547,0.963196,645.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.963196,0.99995625,0.01735263,37.153202,0.7537923,0.9627347,646.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9627347,0.9999141,0.017356068,37.064137,0.75495917,0.9624924,647.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9624924,0.99993163,0.017346218,37.095867,0.75612605,0.9622493,648.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9622493,0.99996305,0.017353792,37.158264,0.75729287,0.96235096,649.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96235096,0.9999559,0.017357644,37.13301,0.75845975,0.9622943,650.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9622943,0.99996233,0.017351674,37.149826,0.7596266,0.96204525,651.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96204525,0.99996364,0.017353572,37.117603,0.76079345,0.9615517,652.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9615517,0.9999228,0.017343642,37.130306,0.7619603,0.96117073,653.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96117073,0.9999412,0.017318469,37.164505,0.7631272,0.96057457,654.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96057457,0.9999196,0.017325021,37.08611,0.764294,0.9609064,655.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9609064,0.99997145,0.017360281,37.087177,0.7654609,0.96025,656.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96025,0.99993795,0.017353995,37.164944,0.7666278,0.9602608,657.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9602608,0.9999741,0.017357135,37.148945,0.7677946,0.96003276,658.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.96003276,1.000018,0.017360397,37.078766,0.7689615,0.9596431,659.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9596431,1.0000362,0.017355261,37.273552,0.77012837,0.9592015,660.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9592015,1.000007,0.017322911,37.320568,0.7712952,0.95864284,661.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95864284,0.9999551,0.01727774,37.39328,0.77246207,0.9588287,662.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9588287,1.0000112,0.017244127,37.5168,0.77362895,0.9584473,663.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9584473,0.9999492,0.017238745,37.533035,0.7747958,0.95806485,664.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95806485,0.9999761,0.017248051,37.382275,0.77596265,0.95765734,665.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95765734,0.9999651,0.01726931,37.321754,0.77712953,0.9574146,666.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9574146,0.999977,0.017302431,37.28661,0.7782964,0.9571417,667.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9571417,1.0000405,0.01732947,37.059395,0.77946323,0.9567969,668.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9567969,0.99992335,0.017373126,36.969276,0.7806301,0.9562751,669.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9562751,1.0000428,0.017364953,37.060265,0.781797,0.95621276,670.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95621276,1.0000875,0.017367462,37.0331,0.7829638,0.95554876,671.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95554876,1.0000011,0.017375505,36.993195,0.7841307,0.95557624,672.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95557624,1.000079,0.017377779,37.044605,0.7852976,0.9548702,673.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9548702,1.0000674,0.017368581,37.01171,0.7864644,0.9548759,674.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9548759,1.0001066,0.017371863,37.05983,0.7876313,0.9542241,675.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9542241,1.0000802,0.01737232,37.178246,0.78879815,0.95437735,676.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95437735,1.0000943,0.017376373,37.21539,0.789965,0.9541462,677.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9541462,1.0001364,0.017380677,37.234295,0.79113185,0.9534813,678.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9534813,1.0001166,0.017385405,37.257763,0.79229873,0.95333713,679.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95333713,1.0001502,0.017379208,37.264923,0.79346555,0.9523674,680.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9523674,1.0000923,0.017376296,37.271988,0.79463243,0.9524637,681.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9524637,1.0001462,0.01740807,37.167587,0.7957993,0.95167786,682.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95167786,1.0001152,0.017370002,37.186977,0.79696614,0.9517349,683.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9517349,1.0001284,0.017373625,37.225914,0.798133,0.95117736,684.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95117736,1.0001537,0.01737874,37.224213,0.7992999,0.95056844,685.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95056844,1.0001253,0.017387485,37.312378,0.8004667,0.95027494,686.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.95027494,1.0001669,0.017389223,37.22883,0.8016336,0.9487319,687.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9487319,1.0013529,0.017382901,37.186577,0.8028005,0.949749,688.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.949749,1.0002284,0.017368447,37.354015,0.80396736,0.9489493,689.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9489493,1.0002042,0.017359098,37.377342,0.8051342,0.94855887,690.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.94855887,1.0002356,0.01733373,37.377262,0.80630106,0.94794977,691.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.94794977,1.0001533,0.017309718,37.410217,0.80746794,0.9480261,692.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9480261,1.0002192,0.017298564,37.46837,0.80863476,0.94755834,693.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.94755834,1.0002228,0.017303512,37.423428,0.80980164,0.9468527,694.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9468527,1.0001671,0.017307475,37.382687,0.8109685,0.9466925,695.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9466925,1.0002365,0.017314432,37.432373,0.81213534,0.9456174,696.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9456174,1.0000733,0.017327437,37.118866,0.8133022,0.9455978,697.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9455978,1.0001917,0.017396742,37.11224,0.8144691,0.9448668,698.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9448668,1.0000918,0.017408868,37.13044,0.8156359,0.9442808,699.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9442808,1.0001932,0.017398944,37.135338,0.8168028,0.94389,700.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.94389,1.0003052,0.01740633,37.214397,0.8179697,0.9436387,701.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9436387,1.000255,0.017388128,37.18623,0.8191365,0.94277906,702.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.94277906,1.0002198,0.017397292,37.273846,0.8203034,0.94214845,703.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.94214845,1.0001612,0.017412696,37.268448,0.82147026,0.9414522,704.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
0.9414522,1.0002445,0.017405769,37.30358,0.8226371,0.94139,705.0,EL150800460522,2017-05-12_TESTS\20170512-5_4C-60PER_3_6C.SDU,1.0726957321166992,857
